filename, Rockfish, Starfish, Tilefish
Set2_DSCN3577-JPG_0---Copy_jpg.rf.a9fff47bd808d2ea265b4fbead7a6e7c.jpg, 1, 1, 0
DSCN4710_jpg.rf.aa6ebc587db2bff03b85440adf816761.jpg, 1, 0, 0
DSCN4275_1---Copy--2-_JPG.rf.aacd45328b9293e6b238b608215beb8c.jpg, 1, 0, 0
bluefish_jpg.rf.aaff79bbc7238e8b3bc75002c17a0ce9.jpg, 0, 0, 1
Set2_DSCN3622-JPG_0---Copy_jpg.rf.0095aa41fe975cff0d5fbf5b00f98c28.jpg, 1, 1, 0
vvvv--6-_jpg.rf.04aeb3ace0d20dfd9e63b007b63ebebb.jpg, 0, 0, 1
47--6-_bmp.rf.0520379fdb6d53d5d425389ea28f7661.jpg, 0, 0, 1
45a--6-_bmp.rf.016dc3cd840c43143e3d6ed0e2790d9a.jpg, 0, 0, 1
51--8----Copy_bmp.rf.022aaf4553f12e1962171bc57c53d9d4.jpg, 0, 0, 1
Set2_DSCN3428-JPG_0_jpg.rf.03f63674386be25ccadf682d8468509f.jpg, 1, 1, 0
dddd1--8----Copy_jpg.rf.027b9b099221413165c9a3117bf7a5bb.jpg, 1, 1, 0
Set2_DSCN2028-JPG_0_jpg.rf.02a110b0010436d26034bcaa5a5c4602.jpg, 1, 0, 0
New-Bitmap-Image--21----Copy---Copy_bmp.rf.04abce0ff3936910b418c4f5db80c00f.jpg, 0, 1, 0
DSCN4937_jpg.rf.04dae60e5d91c6b1653fa38b6f413b2a.jpg, 1, 0, 1
47--3-_bmp.rf.05343f80d1f9a50a9ce61fe9dc5eeca1.jpg, 0, 0, 1
dddd1--10-_jpg.rf.06067d9ac4a461603e6692ed069f8e86.jpg, 1, 1, 0
vguuu1--5-_jpg.rf.05bde9419fb91fdc7982e65315575b4d.jpg, 0, 1, 0
Set2_DSCN2367-JPG_0_jpg.rf.01dc1afd2faa007204b988dbaf8903ba.jpg, 1, 1, 0
Set2_DSCN2352-JPG_0_jpg.rf.01d53edb22c0613baf88837aec9aa24b.jpg, 1, 0, 0
51--5----Copy_bmp.rf.04fb4ccbadf3e91cf975fd6087682223.jpg, 0, 0, 1
New-Bitmap-Image--9-_bmp.rf.0572af6cf488cbe6db412d8100232db4.jpg, 0, 0, 1
starfish--10-_bmp.rf.07a7f6cf938814d177a629a2312c8dc2.jpg, 0, 1, 0
dddd1--2----Copy_jpg.rf.025272a914e657434a8b8fcd1a162f59.jpg, 1, 1, 0
47--9----Copy_bmp.rf.07d70f469be15abb18e3320f0460adf2.jpg, 0, 0, 1
Set2_DSCN3585-JPG_0_jpg.rf.07e512f6777b9f717a8537484f0d7570.jpg, 1, 0, 0
New-Bitmap-Image--19----Copy_bmp.rf.07fd6924b8fffc50a7b529a9b344afa6.jpg, 0, 1, 0
DSCN1821_C---Copy---Copy_jpg.rf.083d05349481a3f8a1fd63283bec43ea.jpg, 1, 0, 0
DSCN6073_C_jpg.rf.086dd2d5019503a50273a878614dfc67.jpg, 1, 0, 0
dddd1--9----Copy_jpg.rf.03811de94b842124ed3556654c6a2c65.jpg, 1, 1, 0
DSCN4951_jpg.rf.087d2e91fedd85dbb9a875b75a6db2b6.jpg, 1, 0, 0
DSCN4480_1---Copy_JPG.rf.09411b4dc1bf4b9a5db6fcd341359d41.jpg, 0, 1, 0
Set2_DSCN2739-JPG_0_jpg.rf.096878a76b3198b7bdcb4d8f5d0aa0fd.jpg, 1, 0, 0
starfish--38-_bmp.rf.0adbbcea9356ada7b0667bb0b3edcd12.jpg, 0, 1, 0
bluefish---Copy_jpg.rf.0aec64b909f5f697b5d7948e5c2efb86.jpg, 0, 0, 1
New-Bitmap-Image--13----Copy---Copy_bmp.rf.0affe405c7b129b04ee1854aa2848d37.jpg, 0, 1, 0
sas--9-_bmp.rf.0b01ee62288980054cbf7ffd3b770128.jpg, 0, 0, 1
vguuu1--4-_jpg.rf.0bc22ece6370eaa3c12fca502d2eddbf.jpg, 0, 1, 0
4--5----Copy_jpg.rf.0c572d2fc60a51423ea188399396b673.jpg, 0, 0, 1
DSCN4878_jpg.rf.0be7a9215762869c825bb0be44ff7caa.jpg, 1, 1, 0
Set2_DSCN1323-JPG_0_jpg.rf.0c86450ffdf428959c93e3b45df637ec.jpg, 0, 1, 0
starfish--6-_JPG.rf.0cba49e397a7a12081631174846967f0.jpg, 0, 1, 0
47--2----Copy_bmp.rf.0cc4b90830c9c0062c3a1d146ea9e331.jpg, 0, 0, 1
48--11----Copy_bmp.rf.0d968a1fc310b16afa17e55cc3dbd494.jpg, 0, 0, 1
DSCN4289_1---Copy_JPG.rf.0d8b3d9507c63adf139679542584f33c.jpg, 1, 0, 0
DSCN4894_jpg.rf.0dabbca9d0a0516e3590a05145a584a7.jpg, 1, 0, 0
starfish--18-_bmp.rf.0db9a1c7bf29df58a0a3b2779cf87995.jpg, 0, 1, 0
starfish--15-_jpg.rf.0f1a805b4aa8b0867cbbcb7a00eb3753.jpg, 0, 1, 0
46---Copy--2----Copy_bmp.rf.0f88da68c449d1bdb66676b7377adf2c.jpg, 0, 0, 1
51--5-_bmp.rf.0f8ebb3b0a0c2a6549834374ad62efc9.jpg, 0, 0, 1
starfish--23-_jpg.rf.0fe16d9a82e2a55562126a2485cbf4c6.jpg, 0, 1, 0
vvvv--5-_bmp.rf.0fe666c1bd76052da1d367cf1884bc8f.jpg, 0, 0, 1
Set2_DSCN3280-JPG_0_jpg.rf.0ffe761157652826b8fe8ce718287165.jpg, 1, 0, 0
Set2_DSCN2330-JPG_0_jpg.rf.10547f259466152559a576fdfa8b4cf5.jpg, 1, 1, 0
ca---Copy_bmp.rf.10af4b760260ab314325421cc3bf2f18.jpg, 0, 0, 1
sas--10-_bmp.rf.11222b18db6532db074cd03b91bdd920.jpg, 0, 0, 1
x3---Copy_bmp.rf.1126ac702ed338a7d6788a0432207432.jpg, 0, 1, 0
vguuu1--3-_jpg.rf.11716c11fa46c27b8da1ee2e07a1bc2b.jpg, 0, 1, 0
DSCN4946_jpg.rf.118619ecb7ab4389091c34bf5c1ecff5.jpg, 0, 0, 1
New-Bitmap-Image--15----Copy---Copy_bmp.rf.11c56c5247d122b9241b7d6646887a9c.jpg, 0, 1, 0
New-Bitmap-Image--7-_bmp.rf.12c9affcabe7e407b76373ef2f2713eb.jpg, 0, 1, 0
Set2_DSCN2649-JPG_0_jpg.rf.13218adbe2509927f310e2d81504ce1d.jpg, 1, 0, 0
t5---Copy--2-_jpg.rf.132c0f3c607dc05724b4fabcd7a08b58.jpg, 0, 0, 1
DSCN4947---Copy--2-_jpg.rf.13b4c9e27a7ca66bd041ca88e756b625.jpg, 0, 0, 1
Set2_DSCN2187-JPG_0_jpg.rf.13c2b98690019cf777f4c58bf0003df4.jpg, 1, 0, 0
49--6----Copy_bmp.rf.13dc9327fd2c791cc407b82c9194cb1a.jpg, 0, 0, 1
Set2_DSCN1090-JPG_0---Copy_jpg.rf.141380eba0e0b69b592d15d0f80e4793.jpg, 1, 1, 0
starfish--22-_jpg.rf.15c76ccc821e4163f956aa66e311820f.jpg, 0, 1, 0
vvrrr--3----Copy_jpeg.rf.15eae39013e5a9911d6b366af2b59766.jpg, 0, 0, 1
DSCN4953---Copy_jpg.rf.14e1dc130ec73b4f1cf3cab8fa19111e.jpg, 0, 0, 1
DSCN4834_jpg.rf.15f9880cedf36c8623e8ec1a0fec710d.jpg, 0, 1, 0
DSCN8953_C_jpg.rf.166fdb695a270fd25da23a702e94e36f.jpg, 1, 0, 0
DSCN6547_C_jpg.rf.16f382e47dcdf68a3020ca39c769ef8a.jpg, 1, 0, 0
47--1----Copy_bmp.rf.173888e07a907366412d3e0810ce7611.jpg, 0, 0, 1
vvvv--12-_bmp.rf.177ca5c9bb0dd0f9638f84c7933713f0.jpg, 0, 0, 1
DSCN8363_C_jpg.rf.17a9bdaefc34e1b7a102cb935f269184.jpg, 1, 0, 0
DSCN4684_jpg.rf.17fb47a10225a91c87e6b5f221c5b1da.jpg, 1, 0, 0
starfish--7-_JPG.rf.1804e66ff36502fcd22c43fdae09a13c.jpg, 0, 1, 0
DSCN4947---Copy_jpg.rf.18912c831d0336889fcb67b4f407f30d.jpg, 0, 0, 1
New-Bitmap-Image--7----Copy---Copy_bmp.rf.189e08c8e8053c0d09dedd9d7f335ad0.jpg, 0, 1, 0
starfish--8-_jpg.rf.18fc4f4bf7d7ab29de915c3da6563d0b.jpg, 0, 1, 0
DSCN4869_jpg.rf.190e92925482982193090163061144d1.jpg, 0, 1, 0
Set2_DSCN3916-JPG_0_jpg.rf.19122d81ddfffe93d14ddab189cb82a1.jpg, 1, 1, 0
DSCN4229_1---Copy---Copy_JPG.rf.191862753265b6b350b2f9d878be828a.jpg, 1, 0, 0
vvvv--7-_bmp.rf.199dbb9665be8d2d93318aa559a201c2.jpg, 0, 0, 1
ca_bmp.rf.1a188087377feda2bbd2b290a98cdf1e.jpg, 0, 0, 1
DSCN4106_1---Copy---Copy_JPG.rf.1a81ed2f32f4c5a3d84f688a2596f628.jpg, 1, 0, 0
x---Copy---Copy_bmp.rf.1b4a2d6284fcb2e446a51b14e56e3088.jpg, 0, 0, 1
46---Copy--6----Copy_bmp.rf.1b7f55730321f47b767afaa81b005bdd.jpg, 0, 0, 1
48--10-_bmp.rf.1b9f0ea3d7ae00ffa83ac4c1f9fa462b.jpg, 0, 0, 1
New-Bitmap-Image--4----Copy_bmp.rf.1bac7847d0f84aba17bd30fc616e37a8.jpg, 1, 1, 0
vvvv--2-_jpg.rf.1cb73b2284ba1ac9b6ef587f7f5ff7a3.jpg, 0, 0, 1
sas--5-_bmp.rf.1c0b73df1c23d74cc0f52d15e4486aeb.jpg, 0, 0, 1
vvvv--3-_jpg.rf.1d0884c011519850e64b94e6b246c6fb.jpg, 0, 0, 1
starfish--6-_bmp.rf.1d121b25c1bf58e5c6006d105dc1b325.jpg, 0, 1, 0
DSCN7538_C_jpg.rf.1da829dc1eedeb6fa1dd9dbd3c9d0777.jpg, 1, 0, 0
vvvv--11-_jpg.rf.1e068277a449151936263319b586091a.jpg, 0, 0, 1
vvvv--13-_bmp.rf.1e84c416ba60bddbc722879a3803661b.jpg, 0, 0, 1
starfish--46-_bmp.rf.1ea94a80929c2bc953e1b08c2d25e92b.jpg, 0, 1, 0
45a--7-_bmp.rf.1eb41aa10d2c5f200e7d68c97983775b.jpg, 0, 0, 1
starfish--30-_bmp.rf.1eab442d27e6fb9164c21ac4ca4014a2.jpg, 0, 1, 0
DSCN4746_jpg.rf.1feea7e55363821c88e5c6d2db496e86.jpg, 1, 0, 0
vvrrr--3-_jpeg.rf.204253263f6718c8c49f097e02fc80d0.jpg, 0, 0, 1
49--7-_bmp.rf.20493c05cf294943df9474a5efc09f24.jpg, 0, 0, 1
47--12----Copy_bmp.rf.20722458a17ff9157d50cf8ccd4216ad.jpg, 0, 0, 1
sas--3----Copy_bmp.rf.20afa566e4cb1edf053828e7b416fbd4.jpg, 0, 0, 1
DSCN6179_C_jpg.rf.2074196db4123dc9958d2cc603f851eb.jpg, 1, 0, 0
47--2-_bmp.rf.20dc202fb8bb68db5e747232f156ea89.jpg, 0, 0, 1
New-Bitmap-Image--11----Copy_bmp.rf.20ee42c4566061895d3935d243aa5dc9.jpg, 1, 1, 0
51--2-_bmp.rf.20f30dd51b462782dcf5c1129cb3cc10.jpg, 0, 0, 1
Set2_DSCN3577-JPG_0_jpg.rf.2195ab2e05547b2963b1895d0cb91a9f.jpg, 1, 1, 0
DSCN4717_jpg.rf.21d8ae06a5a7816c64d0fe6582d8e548.jpg, 1, 0, 0
Set2_DSCN1338-JPG_0---Copy_jpg.rf.220eb327718cf81b072aa48fbc70c820.jpg, 1, 1, 0
fwsdf_bmp.rf.2237fb7957de6c300a9e06385cb01f60.jpg, 0, 1, 0
DSCN4134_1---Copy_JPG.rf.22443ee5314d2c7ce0e2edfcdd985f84.jpg, 0, 1, 0
47--12-_bmp.rf.22ffc1f9f87f3f2b678726fed4eb563e.jpg, 0, 0, 1
47--4----Copy_bmp.rf.231e0b7d2cbe706faa4ab500d85b15b5.jpg, 0, 0, 1
Set2_DSCN3246-JPG_0_jpg.rf.2373501b4e16a20f6aa0b8eba86f2ec7.jpg, 1, 0, 0
47--11----Copy_bmp.rf.2376368e4d267a4f72f0ac865d09561c.jpg, 0, 0, 1
DSCN4678_jpg.rf.23c91bbc6377b46699a81d780238e53e.jpg, 1, 0, 0
vvvv--9-_jpg.rf.23ccfbebd93869f5b5dfbc4b794a0be4.jpg, 0, 0, 1
x1_bmp.rf.248fe2ef468ad2114efa5fdc794a6000.jpg, 0, 1, 0
Set2_DSCN1338-JPG_0_jpg.rf.24beca22ee6e2a5a4cc597c2e1066bba.jpg, 1, 1, 0
Set2_DSCN3251-JPG_0_jpg.rf.25ab7556499609d7771613771d2c1a20.jpg, 1, 1, 0
New-Bitmap-Image--16----Copy---Copy_bmp.rf.25bd94221393b7f1d07e7080e0416454.jpg, 0, 1, 0
47--13----Copy_bmp.rf.2674054152b0029911df453ffc974656.jpg, 0, 0, 1
Set2_DSCN2670-JPG_0_jpg.rf.2696386c4b865275fd87a1daa61e63bb.jpg, 1, 0, 0
DSCN4139_1---Copy---Copy_JPG.rf.26ce66ceeb82e7de8f424dddd93d37c5.jpg, 1, 0, 0
sas--4-_bmp.rf.2713b1d7be79192cdc2d0646640ed5d2.jpg, 0, 0, 1
xxxc---Copy_bmp.rf.27c5a9fa5a5076c2a63154ada26ae6e1.jpg, 0, 1, 0
45a--3-_bmp.rf.290e452523681500443da641480aeaea.jpg, 0, 0, 1
45a--1----Copy_bmp.rf.2980b68495db461fdb03e027eb47dad4.jpg, 0, 0, 1
New-Bitmap-Image--20----Copy---Copy_bmp.rf.29567dd4eb23a8b13cb7f5be977304b4.jpg, 0, 1, 0
vvrrr--9-_jpeg.rf.2a77d3289a797ed6c8fc0929d6d7a525.jpg, 0, 0, 1
Set2_DSCN2157-JPG_0_jpg.rf.291c88d5299ebf7d90a7a6678f21469a.jpg, 1, 1, 0
New-Bitmap-Image--8----Copy_bmp.rf.2a79807cf254648fe53022c74b2721c0.jpg, 0, 1, 0
sas_bmp.rf.2adc7ef4417018c615b361de0aa71b96.jpg, 0, 0, 1
DSCN1078_C-Copy---Copy---Copy_jpg.rf.2b21fdf1375c3545699d87a0b8093e34.jpg, 1, 0, 0
Set2_DSCN1347-JPG_0---Copy_jpg.rf.2ae3d8bb13647fc209a8a9e327f84fb7.jpg, 0, 1, 0
45a--5----Copy_bmp.rf.2b3638de065b0a05b0d815c68094244d.jpg, 0, 0, 1
9_JPG.rf.2b6b57133a74ed247b90f36fe216b68c.jpg, 0, 0, 1
t3---Copy--2-_jpg.rf.2c7354373c333f560fc03cffb2131a8c.jpg, 0, 0, 1
dddd1--7-_jpg.rf.2c8ba47137a510274472df847eed062f.jpg, 1, 1, 0
DSCN9171_C_jpg.rf.2ca63f64a4cd10f47395dda33330b83c.jpg, 1, 0, 0
starfish--37-_bmp.rf.2d28465113d5687d9a280574f61d3fe8.jpg, 0, 1, 0
starfish--15-_bmp.rf.2d6c9909610b4beec1e807a5abc9af86.jpg, 0, 1, 0
Set2_DSCN3916-JPG_0---Copy_jpg.rf.2dd4b5cf011a127a91e5580424cf2607.jpg, 1, 1, 0
vvrrr--2-_jpeg.rf.2ff5507eb4fddd4f7b44b92d57558b2a.jpg, 0, 0, 1
dddd1--3-_jpg.rf.2f3bd97fe0bda08317da40691382ca13.jpg, 1, 1, 0
newdg--2-_jpeg.rf.3012e8a27a70cb877987ea046e76a596.jpg, 0, 1, 0
Set2_DSCN2236-JPG_0---Copy_jpg.rf.2f71653789752574d433273f0ddf092e.jpg, 1, 1, 0
vvvv--4-_jpg.rf.3061c37b702eeb7c1a6b29f17e0365eb.jpg, 0, 0, 1
starfish--34-_bmp.rf.307c0baa24f5cdcb2956eb487b045ca1.jpg, 0, 1, 0
DSCN4481_1---Copy_JPG.rf.30ea8ca56dbbb839f1ba843dc60f659b.jpg, 0, 1, 0
dddd1--12----Copy_jpg.rf.318a7f0fd45fd0c747c8907a3c4ccc31.jpg, 1, 0, 0
starfish--39-_bmp.rf.3224cb65edfe8e983d677e19ab59c496.jpg, 0, 1, 0
vvrrr--4-_jpeg.rf.3230c33f62b569639324271c556a4ea1.jpg, 0, 0, 1
DSCN4288_1---Copy_JPG.rf.3246bded47b5226cf5c07454db76a99d.jpg, 1, 0, 0
DSCN4866_jpg.rf.3327010e5dcf8e50d5576ccdfcb42019.jpg, 0, 1, 0
DSCN5485_C_jpg.rf.3346ea7b58e3fc73aa3ed89e52970722.jpg, 1, 0, 0
49--6-_bmp.rf.335d547e7ea3444fd6464231c0a0dc35.jpg, 0, 0, 1
Set2_DSCN0969-TIF_0_jpg.rf.3369e090be055603c76e978737179777.jpg, 1, 0, 0
Set2_DSCN1261-JPG_0---Copy_jpg.rf.3383ac3b0a6bbf0d4bdc0db9ae40e68f.jpg, 1, 1, 0
vvrrr--1----Copy_jpg.rf.33e491c031b0a42e0a12d315d81fd13e.jpg, 0, 0, 1
Set2_DSCN3869-JPG_0_jpg.rf.33866c97e952e077becbcb0eba93b8bf.jpg, 1, 0, 0
Set2_DSCN3183-JPG_0_jpg.rf.33a1705d82dede7deadb688b1576b60d.jpg, 0, 1, 0
starfish--19-_bmp.rf.349d4ea77bc9e78a155e2e20d894f075.jpg, 0, 1, 0
ca3_bmp.rf.35ce7023721e5109cf164e310a7f1637.jpg, 0, 0, 1
Set2_DSCN3622-JPG_0_jpg.rf.3525a0d1b2d52b3b665f39cbd9f4dc23.jpg, 1, 1, 0
DSCN6275_C_jpg.rf.361651dfd6578e82cecd32756031b56c.jpg, 1, 0, 0
t3---Copy_jpg.rf.3622576f99e8d30edcea839605bb608b.jpg, 0, 0, 1
starfish--1-_bmp.rf.3841d4d3c3927f2cada8ababe259ab2e.jpg, 0, 1, 0
vvrrr--8----Copy_jpeg.rf.37ecbf11a0f59693e85e78084544c39a.jpg, 0, 0, 1
Set2_DSCN3752-JPG_0_jpg.rf.386a5ef9e72cd7886ac0474485aab156.jpg, 1, 0, 0
51--8-_bmp.rf.388a551e5811f8642107726642166774.jpg, 0, 0, 1
bluefish---Copy--2-_jpg.rf.3a97c5d2f278a4d32c5a503990f34a04.jpg, 0, 0, 1
DSCN4874_jpg.rf.3b8d41359fbcc18304fb465505a2ca80.jpg, 1, 0, 0
Set2_DSCN3938-JPG_0---Copy_jpg.rf.3b96142519704e8dc3c8c4f76c0396cb.jpg, 1, 1, 0
Set2_DSCN2802-JPG_0_jpg.rf.3bb03df3a8e88040b3a152c4d81294ce.jpg, 1, 0, 0
vvrrr--2----Copy_jpeg.rf.3bd9a6ca1417ce968acc1338157e0e06.jpg, 0, 0, 1
Set2_DSCN3780-JPG_0_jpg.rf.3c7492b97d752c255b90c1bf85d1cb5c.jpg, 1, 0, 0
Set2_DSCN1565-JPG_0---Copy_jpg.rf.3c7c4efeaa4de7f541eb962b8847ad23.jpg, 1, 1, 0
DSCN4866---Copy_jpg.rf.3c9813ce2ef209a72f363495e1e4c1fe.jpg, 0, 1, 0
vvvv--2-_bmp.rf.3ca9e8a7f9214f38df5e22906cf6a27e.jpg, 0, 0, 1
starfish--2-_bmp.rf.3caabe5d567fda40b936aad807ea4f86.jpg, 0, 1, 0
Set2_DSCN1430-JPG_0---Copy_jpg.rf.3cf6be0845dd7843970b71fd9ef847a4.jpg, 1, 1, 0
46---Copy--6-_bmp.rf.3d3c2143ee670b49b1f2fc8070c89bb5.jpg, 0, 0, 1
starfish--24-_bmp.rf.3d54aabef9913f23cdb41269b41131bc.jpg, 0, 1, 0
DSCN4950_jpg.rf.3d643dd05e4cf9d8af50a6a7095809c7.jpg, 0, 0, 1
47--7-_bmp.rf.3d72a526bb61195cb9df56e28afa8e03.jpg, 0, 0, 1
49--2-_bmp.rf.3ded0d8f461df081d7afdaa9e8940ee8.jpg, 0, 0, 1
Set2_DSCN3766-JPG_0_jpg.rf.3df0440924a6d079aed14d5857bba122.jpg, 1, 0, 0
New-Bitmap-Image--18----Copy---Copy_bmp.rf.3eaf08d0f312065f97c9ab0d06069b62.jpg, 0, 1, 0
48_bmp.rf.3f4e9339e74f6fc4f515d795c5a24b74.jpg, 0, 0, 1
45a--4----Copy_bmp.rf.3f7ff1703558faf8951140909c605157.jpg, 0, 0, 1
DSCN4869---Copy_jpg.rf.3fbc32676d73c86ef3a2dc9464c889f5.jpg, 0, 1, 0
48--8----Copy_bmp.rf.3fe18e127e2970d6f6ad61c6a8bdea42.jpg, 0, 0, 1
DSCN4947---Copy---Copy_jpg.rf.408c70116bed1d62eb8a64a8774207b7.jpg, 0, 0, 1
Set2_DSCN3986-JPG_0_jpg.rf.3f8b69d3a4067943d08c7404fa2a9d1c.jpg, 1, 0, 0
Set2_DSCN3592-JPG_0---Copy_jpg.rf.40b35a22b8226598c1287d0ab2722840.jpg, 0, 1, 0
New-Bitmap-Image--23----Copy_bmp.rf.40b55465f6f9ebd2f002449f8644b53b.jpg, 0, 1, 0
48--4-_bmp.rf.413dc25f8ccd0114189c88db89bab806.jpg, 0, 0, 1
Set2_DSCN2172-JPG_0_jpg.rf.40de872ac24488b410b0978b817ba60e.jpg, 1, 0, 0
sas--8----Copy_bmp.rf.41a79214d6883936651ca9d00a0ae2a1.jpg, 0, 0, 1
starfish--8-_bmp.rf.420f035b1fc4b0d0beeaac6bb09df804.jpg, 0, 1, 0
Set2_DSCN1438-JPG_0_jpg.rf.416dce3afe0bbc40c11734bd2a9605e9.jpg, 1, 1, 0
starfish--32-_bmp.rf.434b63b89a8fa3886ede8ed34e43b888.jpg, 0, 1, 0
49--3-_bmp.rf.438a22c89f293df44c26bee74d422bea.jpg, 0, 0, 1
Set2_DSCN1671-JPG_0_jpg.rf.43079b368d9aa621eae9a4b230db365b.jpg, 1, 1, 0
vvvv--3-_bmp.rf.444817fa542aad933f25947fe1f5f5d4.jpg, 0, 0, 1
46---Copy---Copy_bmp.rf.44798d7b3809be04e785f2fca3b5bbdc.jpg, 0, 0, 1
dddd1--13-_jpg.rf.44eb02dc8c10ac887c06c00d4c2e735e.jpg, 1, 0, 0
starfish--29-_bmp.rf.456709e68bdd3ea7639e2e0bb12ed30f.jpg, 0, 1, 0
DSCN4729_jpg.rf.463d75c33ac063b08bb3d2fdf2929128.jpg, 1, 0, 0
sssaaaaaa_bmp.rf.476fdd2cf5e91da00811026de7d9d920.jpg, 1, 0, 1
New-Bitmap-Image--4-_bmp.rf.469ee0e7554c160ad34b0cf754aec139.jpg, 1, 1, 0
48--6-_bmp.rf.4783f46a514dfc7a025da074e6ffec00.jpg, 0, 0, 1
vvrrr--5-_jpeg.rf.47f7cb17d27d9dde60505c3d946eec58.jpg, 0, 0, 1
vvrrr--1-_jpg.rf.4823355a344aed63653c2bb02d715ea3.jpg, 0, 0, 1
New-Bitmap-Image--12----Copy---Copy_bmp.rf.4835cb5e5007da5e3ed78436d9c7783e.jpg, 0, 1, 0
Set2_DSCN1322-JPG_0_jpg.rf.49e713b0cbdfdbc9dea770fad0738aac.jpg, 1, 1, 0
DSCN4948_jpg.rf.4a98d52eda88c318786cb6876b9be296.jpg, 0, 0, 1
DSCN4682_jpg.rf.4ac2227484dd9c812dffa1b741f466c8.jpg, 1, 0, 0
vvvv--10-_jpg.rf.4b36996c0097b8954a7b0c71385b7b61.jpg, 0, 0, 1
48--12----Copy_bmp.rf.4b45b64679d83adfe6e843d97165b496.jpg, 0, 0, 1
49--5----Copy_bmp.rf.4b4e93d8d4fc428cc31582481d65eba9.jpg, 0, 0, 1
New-Bitmap-Image--3----Copy_bmp.rf.4b53c1410b828a6a07249a65bff377d3.jpg, 0, 1, 0
Set2_DSCN1572-JPG_0---Copy_jpg.rf.4ab84628ea9abd2527f7f39832db2b52.jpg, 1, 1, 0
dddd1--2-_jpg.rf.4b85064a1dde4337f9f0b89dae1934d2.jpg, 1, 1, 0
Set2_DSCN1141-JPG_0_jpg.rf.4bbed7aacda9b77a1e5f558387bdc874.jpg, 1, 1, 0
Set2_DSCN2977-JPG_0_jpg.rf.4c9f286f7f115141a07b4c0bcc20ab23.jpg, 1, 0, 0
Set2_DSCN3883-JPG_0_jpg.rf.4cfd150932267ca02bd7cdf41b4e6613.jpg, 1, 0, 0
Set2_DSCN1567-JPG_0_jpg.rf.4d454e627a3caf521bb9e1da35405c43.jpg, 1, 1, 0
vvvv--17-_bmp.rf.4d63b08563e94ca876eb8ec1804f5038.jpg, 0, 0, 1
x4---Copy_bmp.rf.4d9f187d02d09b133dca1f6b7e7e146c.jpg, 0, 1, 0
newdg--4-_jpeg.rf.4e95d5762ee6912bf25fdf91ec000bed.jpg, 0, 1, 0
48--5----Copy_bmp.rf.4e9d80c1b69bab2e7d68391915903f5d.jpg, 0, 0, 1
New-Bitmap-Image--9----Copy---Copy_bmp.rf.4ebf1675b14e41720a6a4123c422168e.jpg, 0, 1, 0
45a--8----Copy_bmp.rf.50451ecf05c110d70a1a9181d9783750.jpg, 0, 0, 1
51--9----Copy_bmp.rf.5069a13e38eda8ca461fabf5002418d3.jpg, 0, 0, 1
Set2_DSCN3585-JPG_0---Copy_jpg.rf.508dd3bdd3baf9d8996bb348cb087d9c.jpg, 1, 0, 0
DSCN4946_C_JPG.rf.511d6761f739462e1c686c09bb448e74.jpg, 1, 0, 0
starfish--20-_jpg.rf.51c4855091af9c7f131f3baa753a63b6.jpg, 0, 1, 0
Set2_DSCN3879-JPG_0_jpg.rf.5287c997a3cea088f848905b48899eb3.jpg, 1, 1, 0
Set2_DSCN3860-JPG_0_jpg.rf.5205500b5e5f6c1b74752aa17d249d53.jpg, 1, 0, 0
Set2_DSCN3256-JPG_0_jpg.rf.51430731150790f3ac1a16227593829d.jpg, 1, 0, 0
DSCN4867---Copy_jpg.rf.52f0144e872915aa85050ec38245a6ec.jpg, 1, 1, 0
45a--7----Copy_bmp.rf.5314d67d5946cf9f209725286983663f.jpg, 0, 0, 1
Set2_DSCN2251-JPG_0---Copy_jpg.rf.53ba19201d82b9f7c9bb7538634e31f3.jpg, 1, 1, 0
DSCN4429_1---Copy_JPG.rf.53c3533e36fba4a39e6a7a834d4c98a7.jpg, 1, 0, 0
48--8-_bmp.rf.54510afc2001cc397e06535eac5b58bb.jpg, 0, 0, 1
Set2_DSCN3924-JPG_0_jpg.rf.542add813061900de4c40578ba93fcde.jpg, 1, 1, 0
51--1----Copy_bmp.rf.5514a790784348bcdd4a985eae10b146.jpg, 0, 0, 1
DSCN8007_C-Copy_jpg.rf.55840be043e7e7ccd3aea6f66cd37617.jpg, 1, 0, 0
DSCN4448_1---Copy_JPG.rf.55d8552ab6678c0041cda106f3542405.jpg, 1, 0, 0
starfish--9-_bmp.rf.ab09ab87e3f2d0fd0c2033946b204aaa.jpg, 0, 1, 0
47--13-_bmp.rf.ae5ccd2b0605d99d836884604a4b0055.jpg, 0, 0, 1
48--6----Copy_bmp.rf.ae12cda040e3fdc444cf5cf8246199d2.jpg, 0, 0, 1
8--2----Copy_jpg.rf.aeced2758d1e18520dfc490b99c69657.jpg, 0, 0, 1
Set2_DSCN0946-TIF_0_jpg.rf.aeef85678a93417e08a27d44540459df.jpg, 1, 0, 0
DSCN4481_1_JPG.rf.ac02e6ff2cb33cfc68660f86c1f59f66.jpg, 0, 1, 0
starfish--19-_jpg.rf.af135c6400b37532a379a8b93480cac4.jpg, 0, 1, 0
starfish--10-_jpg.rf.ab44bd820687e5a4b1e359f9ea05cffb.jpg, 0, 1, 0
Set2_DSCN1323-JPG_0---Copy_jpg.rf.abc4a5f26b2de015d8e2fcc557a2abe6.jpg, 0, 1, 0
DSCN4822_jpg.rf.ad589a577e6765b3090e0b0e2b5acc83.jpg, 0, 1, 0
